outcome,bid_total,auction_total,bid_per_auction_mean,bid_per_auction_max,bid_per_auction_min,bid_per_auction_std,bid_per_auction_entropy,bidder_ratio_per_auction_mean,bidder_ratio_per_auction_max,bidder_ratio_per_auction_min,bidder_ratio_per_auction_std,bidder_ratio_per_auction_entropy,bid_override_num,bid_override_norm_num,bid_override_in_auction,bid_override_norm_num_in_auction,bid_override_by_total_bid_override_mean,bid_override_by_total_bid_override_max,bid_override_by_total_bid_override_min,bid_override_by_total_bid_override_std,bid_override_by_total_bid_override_entropy,country_per_bidder,country_per_bidder_entropy,country_per_auction_entropy_mean,country_per_auction_entropy_max,country_per_auction_entropy_min,country_per_auction_entropy_std,country_per_auction_entropy_entropy,device_per_bidder,device_per_bidder_entropy,device_per_auction_entropy_mean,device_per_auction_entropy_max,device_per_auction_entropy_min,device_per_auction_entropy_std,device_per_auction_entropy_entropy,ip_per_bidder,ip_per_bidder_entropy,ip_share_num,ip_per_auction_entropy_mean,ip_per_auction_entropy_max,ip_per_auction_entropy_min,ip_per_auction_entropy_std,ip_per_auction_entropy_std,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,h_mean,h_max,h_min,h_std,h_entropy,F1,F2,F3,F4,F5,F6,f_max,f_min,f_std,f_entropy,Q1,Q2,Q3,Q4,q_max,q_min,q_std,q_entropy
0,612,21,29.14285714,582,1,123.6266598,0.109670282,0,0,0,0,0,0,0,0,0,0.000943526,0.005347594,3.44E-05,0.001120443,0.835668916,4,0.033318163,0.953250395,1,0.018258299,0.209070588,0.985473427,15,0.802468156,1,1,1,0,1,411,0.899187165,233,1,1,1,0,1,0.076797386,0.065359477,0.031045752,0.014705882,0.009803922,0.011437908,0.004901961,0.009803922,0.035947712,0.008169935,0.035947712,0.044117647,0.031045752,0.035947712,0.044117647,0.045751634,0.053921569,0.053921569,0.045751634,0.050653595,0.049019608,0.066993464,0.078431373,0.096405229,0.041666667,0.096405229,0.004901961,0.023921777,0.942896056,0.187908497,0.035947712,0.124183007,0.156862745,0.204248366,0.290849673,0.290849673,0.035947712,0.077753287,0.930330452,0.209150327,0.138888889,0.264705882,0.387254902,0.387254902,0.138888889,0.09092517,0.952643202
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000154871,0.000154871,0.000154871,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,4346,266,16.33834586,506,1,50.15628016,0.731788546,247,0.05683387,58,0.218045113,0.003759398,0.210526316,0,0.017333177,0.563368734,0.013210105,0.513661202,0.000224921,0.047897833,0.742426911,46,0.659009142,0.996541493,1,0.161320671,0.051524585,0.999631204,282,0.71692387,1,1,1,0,1,2751,0.939241477,1660,1,1,1,0,1,0.130004602,0.081454211,0.065117349,0.052462034,0.043948458,0.034054303,0.021398988,0.017487345,0.014265992,0.008973769,0.016106765,0.012885412,0.016566958,0.023239761,0.039116429,0.043258168,0.035895076,0.041187299,0.045559135,0.047399908,0.051081454,0.053152324,0.048780488,0.056603774,0.041666667,0.130004602,0.008973769,0.025793577,0.945484403,0.329038196,0.116889093,0.052231937,0.122181316,0.170041417,0.20961804,0.329038196,0.052231937,0.087342986,0.924505937,0.407040957,0.09111827,0.199263691,0.302577082,0.407040957,0.09111827,0.117519987,0.914157862
0,2476,117,21.16239316,2135,1,196.3746618,0.195277349,17,0.006865913,6,0.051282051,0.008547009,0.529411765,0,0.052874075,0.292840484,0.002437761,0.027777778,1.44E-05,0.00442191,0.820785909,60,0.38450654,0.994708393,1,0.38088196,0.056992354,0.999549237,319,0.79137804,1,1,1,0,1,1620,0.939285618,1103,1,1,1,0,1,0.084410339,0.077544426,0.068659128,0.060581583,0.035945073,0.027867528,0.021001616,0.01453958,0.016962843,0.023424879,0.024636511,0.030694669,0.025040388,0.041599354,0.03917609,0.040791599,0.058562197,0.054927302,0.052504039,0.046849758,0.042003231,0.032310178,0.03917609,0.040791599,0.041666667,0.084410339,0.01453958,0.018170236,0.970757413,0.291195477,0.099353796,0.095718901,0.146607431,0.212843296,0.154281099,0.291195477,0.095718901,0.068019714,0.955716498,0.355008078,0.131260097,0.260096931,0.253634895,0.355008078,0.131260097,0.079437116,0.961130073
0,3,2,1.5,2,1,0.5,0.918295834,0,0,0,0,0,0,0,0,0,0.001169653,0.001703578,0.000635728,0.000533925,0.843977751,1,1,1,1,1,0,1,3,1,1,1,1,0,1,3,1,3,1,1,1,0,1,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.041666667,0.333333333,0,0.110239638,0.345687124,0,0.333333333,0.333333333,0,0,0.333333333,0.333333333,0,0.166666667,0.613147193,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.144337567,0.79248125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,122,30,4.066666667,36,1,6.355749803,0.818176533,9,0.073770492,6,0.2,0.033333333,0.333333333,0,0.076712278,0.493058058,0.006549222,0.038709677,7.18E-05,0.008940463,0.801955604,7,0.808925192,1,1,1,0,1,4,0.79815228,1,1,1,0,1,9,0.754579934,9,1,1,1,0,1,0,0,0,0,0,0,0,0.008196721,0.040983607,0.081967213,0.032786885,0.131147541,0.06557377,0.024590164,0,0,0,0.057377049,0.180327869,0.180327869,0.12295082,0.073770492,0,0,0.041666667,0.180327869,0,0.057324169,0.7096738,0,0.008196721,0.286885246,0.090163934,0.418032787,0.196721311,0.418032787,0,0.151263503,0.724995485,0,0.295081967,0.147540984,0.557377049,0.557377049,0,0.205858498,0.698469393
0,11,9,1.222222222,3,1,0.628539361,0.954965533,0,0,0,0,0,0,0,0,0,0.00044753,0.000928505,3.47E-05,0.000324032,0.857869158,6,0.916269589,0.990921759,1,0.918295834,0.025677142,0.999843811,8,0.948450312,1,1,1,0,1,8,0.948450312,5,1,1,1,0,1,0.545454545,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0.041666667,0.545454545,0,0.123033195,0.313060661,0.818181818,0,0,0.181818182,0,0,0.818181818,0,0.29883459,0.264622189,0.818181818,0,0.181818182,0,0.818181818,0,0.336332922,0.342019218
0,282,50,5.64,48,1,8.505903832,0.822958071,107,0.379432624,14,0.28,0.02,0.317757009,0,0.057944227,0.503696589,0.09034493,0.75,1.35E-05,0.180600875,0.674737733,2,0.033970516,1,1,1,0,1,69,0.832678308,1,1,1,0,1,193,0.915975726,101,1,1,1,0,1,0.014184397,0.085106383,0.078014184,0.081560284,0.070921986,0.04964539,0.021276596,0.021276596,0.014184397,0.007092199,0,0,0.017730496,0.024822695,0.028368794,0.035460993,0.031914894,0.046099291,0.070921986,0.060283688,0.046099291,0.081560284,0.060283688,0.053191489,0.041666667,0.085106383,0,0.026777355,0.922786215,0.258865248,0.163120567,0.021276596,0.106382979,0.209219858,0.241134752,0.258865248,0.021276596,0.082302105,0.913181872,0.379432624,0.063829787,0.184397163,0.372340426,0.379432624,0.063829787,0.132931434,0.882161736
0,19194,106,181.0754717,4475,1,611.6996072,0.611396179,7397,0.385380848,65,0.613207547,0.009433962,0.30160876,0,0.037074757,0.53348645,0.051360776,0.519607843,0.000129116,0.091921588,0.778062435,1,1,1,1,1,0,1,608,0.674028981,1,1,1,0,1,13831,0.947123731,8041,1,1,1,0,1,0.073304158,0.068823591,0.045587163,0.029540481,0.012556007,0.007554444,0.00677295,0.008700636,0.01213921,0.024122121,0.036886527,0.040689799,0.038032719,0.03912681,0.046264458,0.049077837,0.055225591,0.054496197,0.047723247,0.0540794,0.048348442,0.059133062,0.067000104,0.074815046,0.041666667,0.074815046,0.00677295,0.020559846,0.954815643,0.217255392,0.035584037,0.113837658,0.172501823,0.211524435,0.249296655,0.249296655,0.035584037,0.072349571,0.935271754,0.237365843,0.129311243,0.282223612,0.351099302,0.351099302,0.129311243,0.080599051,0.959679361
0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.002718322,0.005434783,1.86E-06,0.002716461,0.004434529,2,1,1,1,1,0,1,2,1,1,1,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.041666667,1,0,0.199826313,0,0,0,0,0,1,0,1,0,0.372677996,0,0,0,0,1,1,0,0.433012702,0
0,130,61,2.131147541,28,1,3.734971678,0.85216131,2,0.015384615,1,0.016393443,0.016393443,1,0,0.126983061,0,0.082898763,1,0.000408163,0.20452647,0.622871418,21,0.783372807,1,1,1,0,1,77,0.917834467,1,1,1,0,1,124,0.995694252,27,1,1,1,0,1,0.023076923,0.069230769,0.076923077,0.107692308,0.084615385,0.092307692,0.023076923,0.053846154,0.038461538,0.046153846,0.015384615,0,0.023076923,0.015384615,0.030769231,0.038461538,0.023076923,0.030769231,0.015384615,0.030769231,0.061538462,0.053846154,0.030769231,0.015384615,0.041666667,0.107692308,0,0.027279388,0.932364589,0.276923077,0.253846154,0.1,0.107692308,0.1,0.161538462,0.276923077,0.1,0.073200525,0.948004951,0.453846154,0.176923077,0.161538462,0.207692308,0.453846154,0.161538462,0.118857978,0.927574317
0,572,98,5.836734694,85,1,11.16636155,0.800346342,5,0.008741259,3,0.030612245,0.010204082,0.4,0,0.059744005,0.230082367,0.002169422,0.014285714,3.87E-05,0.002423416,0.905010766,12,0.127112624,1,1,1,0,1,128,0.866327825,1,1,1,0,1,460,0.97469921,195,1,1,1,0,1,0.13986014,0.101398601,0.108391608,0.043706294,0.019230769,0.012237762,0.005244755,0.005244755,0.01048951,0.017482517,0.031468531,0.04020979,0.057692308,0.045454545,0.045454545,0.038461538,0.036713287,0.036713287,0.026223776,0.04020979,0.027972028,0.048951049,0.027972028,0.033216783,0.041666667,0.13986014,0.005244755,0.031909253,0.920534903,0.393356643,0.041958042,0.09965035,0.187062937,0.13986014,0.138111888,0.393356643,0.041958042,0.110590646,0.888504802,0.424825175,0.11013986,0.26048951,0.204545455,0.424825175,0.11013986,0.114346891,0.924527578
0,7,4,1.75,3,1,0.829156198,0.921185497,0,0,0,0,0,0,0,0,0,0.000277433,0.00075815,6.95E-05,0.000279256,0.690221682,1,1,1,1,1,0,1,6,0.975503759,1,1,1,0,1,5,0.962961065,2,1,1,1,0,1,0.285714286,0.142857143,0.285714286,0,0.142857143,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.041666667,0.285714286,0,0.087279037,0.487665134,0.714285714,0.142857143,0,0.142857143,0,0,0.714285714,0,0.25309871,0.444429988,0.857142857,0,0.142857143,0,0.857142857,0,0.355352656,0.295836389
0,507,30,16.9,251,1,47.91127216,0.507796319,15,0.029585799,4,0.133333333,0.033333333,0.466666667,0,0.108525471,0.318492251,0.001984402,0.007670339,4.04E-05,0.00203101,0.865038805,3,0.025948231,0.967916515,1,0.037495462,0.172774852,0.991658971,90,0.701580744,1,1,1,0,1,363,0.928312038,207,1,1,1,0,1,0.061143984,0.063116371,0.057199211,0.035502959,0.015779093,0.003944773,0.003944773,0.003944773,0.00591716,0.019723866,0.025641026,0.033530572,0.021696252,0.027613412,0.084812623,0.045364892,0.065088757,0.053254438,0.053254438,0.053254438,0.059171598,0.063116371,0.088757396,0.055226824,0.041666667,0.088757396,0.003944773,0.024774938,0.934127329,0.216962525,0.027613412,0.084812623,0.179487179,0.224852071,0.266272189,0.266272189,0.027613412,0.083702581,0.913118409,0.236686391,0.09270217,0.297830375,0.372781065,0.372781065,0.09270217,0.102813903,0.930637456
0,239,109,2.19266055,14,1,2.069778449,0.933801384,3,0.012552301,3,0.027522936,0.009174312,0.333333333,0,0.054533806,0.234178389,0.001510677,0.037037037,4.99E-05,0.004444438,0.731483584,24,0.425062902,0.991048719,1,0.669591946,0.045988782,0.999746597,89,0.858417825,1,1,1,0,1,190,0.975937633,157,1,1,1,0,1,0.184100418,0.066945607,0.062761506,0.10041841,0.025104603,0.025104603,0.012552301,0.0041841,0.008368201,0.020920502,0.033472803,0.029288703,0.033472803,0.0041841,0.025104603,0.054393305,0.041841004,0.025104603,0.033472803,0.025104603,0.037656904,0.046025105,0.054393305,0.046025105,0.041666667,0.184100418,0.0041841,0.036585549,0.906928107,0.414225941,0.066945607,0.092050209,0.117154812,0.125523013,0.184100418,0.414225941,0.066945607,0.116365559,0.886792433,0.464435146,0.108786611,0.184100418,0.242677824,0.464435146,0.108786611,0.132589613,0.903635323
0,105,37,2.837837838,12,1,2.706483842,0.907871818,1,0.00952381,1,0.027027027,0.027027027,1,0,0.162162162,0,0.005350909,0.060606061,1.67E-05,0.009778524,0.784101185,3,0.195949719,0.997791779,1,0.918295834,0.013249324,0.999974928,26,0.882784758,1,1,1,0,1,67,0.931668345,54,1,1,1,0,1,0.019047619,0.085714286,0.076190476,0.133333333,0.114285714,0.047619048,0.038095238,0.00952381,0.028571429,0,0.00952381,0.00952381,0.00952381,0.047619048,0.028571429,0.038095238,0.028571429,0.057142857,0.057142857,0.028571429,0.047619048,0.019047619,0.019047619,0.047619048,0.041666667,0.133333333,0,0.032624261,0.909113264,0.314285714,0.20952381,0.047619048,0.123809524,0.171428571,0.133333333,0.314285714,0.047619048,0.082432776,0.929722622,0.476190476,0.095238095,0.20952381,0.219047619,0.476190476,0.095238095,0.139382343,0.892544135
0,13,6,2.166666667,8,1,2.608745974,0.717335695,0,0,0,0,0,0,0,0,0,0.010615394,0.055555556,1.49E-05,0.020164234,0.283186889,7,0.838345708,0.969908062,1,0.819448372,0.067287619,0.998596377,9,0.954908028,1,1,1,0,1,12,0.989297256,11,1,1,1,0,1,0,0.230769231,0.153846154,0,0.076923077,0,0.076923077,0,0,0,0.230769231,0,0,0,0,0,0.076923077,0,0,0,0,0.076923077,0.076923077,0,0.041666667,0.230769231,0,0.070147656,0.613979375,0.384615385,0.153846154,0.230769231,0,0.076923077,0.153846154,0.384615385,0,0.120948476,0.825519738,0.461538462,0.307692308,0.076923077,0.153846154,0.461538462,0.076923077,0.147714341,0.869074667
0,1409,165,8.539393939,511,1,40.13137471,0.671749152,37,0.026259759,26,0.157575758,0.006060606,0.081081081,0,0.015843803,0.618171666,0.026383416,0.5,3.90E-05,0.064328053,0.762542159,44,0.518038914,0.968863832,1,0.429254281,0.10996235,0.998522391,244,0.81734766,1,1,1,0,1,654,0.886514641,494,1,1,1,0,1,0.066004258,0.072391767,0.060326473,0.042583392,0.048970901,0.028388928,0.026259759,0.021291696,0.026969482,0.03548616,0.03761533,0.031937544,0.039034776,0.041163946,0.050390348,0.044712562,0.034066714,0.032647268,0.030518098,0.034776437,0.046132009,0.031937544,0.058197303,0.058197303,0.041666667,0.072391767,0.021291696,0.013224614,0.984706994,0.241305891,0.124911285,0.132008517,0.175301632,0.132008517,0.194464159,0.241305891,0.124911285,0.041960624,0.9829342,0.31866572,0.179559972,0.242015614,0.259758694,0.31866572,0.179559972,0.049587703,0.985573121
0,2155,40,53.875,1438,1,223.9588341,0.412900897,454,0.210672854,19,0.475,0.025,0.414096916,0,0.076759112,0.485186793,0.118111119,0.692,0.00015124,0.1751004,0.752113181,4,0.015853841,1,1,1,0,1,315,0.738198572,1,1,1,0,1,490,0.802639608,353,1,1,1,0,1,0.097447796,0.081670534,0.069141531,0.046403712,0.034338747,0.014849188,0.014849188,0.019489559,0.020417633,0.044547564,0.045939675,0.04037123,0.03712297,0.065893271,0.045939675,0.046403712,0.035266821,0.047331787,0.047795824,0.043155452,0.014385151,0.047331787,0.026914153,0.012993039,0.041666667,0.097447796,0.012993039,0.02094644,0.960743922,0.294663573,0.083526682,0.151276102,0.195359629,0.173549884,0.10162413,0.294663573,0.083526682,0.069081511,0.95349178,0.343851508,0.185614849,0.277958237,0.192575406,0.343851508,0.185614849,0.065254885,0.975807484
0,868,130,6.676923077,533,1,46.45133357,0.483622819,8,0.00921659,5,0.038461538,0.007692308,0.375,0,0.04317297,0.306967553,0.003464574,0.03125,2.82E-05,0.005539415,0.83636442,31,0.506745843,0.996308996,1,0.520169457,0.041921749,0.999779583,187,0.850087951,1,1,1,0,1,697,0.978017863,331,1,1,1,0,1,0.069124424,0.066820276,0.078341014,0.064516129,0.046082949,0.038018433,0.02764977,0.025345622,0.017281106,0.020737327,0.00921659,0.020737327,0.017281106,0.019585253,0.036866359,0.042626728,0.055299539,0.047235023,0.048387097,0.054147465,0.062211982,0.042626728,0.029953917,0.059907834,0.041666667,0.078341014,0.00921659,0.019028602,0.965190031,0.278801843,0.137096774,0.06797235,0.116359447,0.205069124,0.194700461,0.278801843,0.06797235,0.068289461,0.951619478,0.362903226,0.120967742,0.218894009,0.297235023,0.362903226,0.120967742,0.090270693,0.949660695
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.002008032,0.002008032,0.002008032,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9.92E-05,9.92E-05,9.92E-05,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,0,1,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000273673,0.000273673,0.000273673,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,353,18,19.61111111,40,1,15.41333798,0.855182154,5,0.014164306,3,0.166666667,0.055555556,0.6,0,0.146143849,0.328771044,0.00304645,0.006993007,3.89E-05,0.001942873,0.90302892,5,0.076238107,1,1,1,0,1,24,0.662664683,1,1,1,0,1,111,0.914521228,96,1,1,1,0,1,0.005665722,0.011331445,0.008498584,0.005665722,0.002832861,0.008498584,0.028328612,0.056657224,0.04815864,0.079320113,0.067988669,0.011331445,0.076487252,0.059490085,0.067988669,0.087818697,0.07082153,0.062322946,0.056657224,0.039660057,0.050991501,0.036827195,0.02266289,0.033994334,0.041666667,0.087818697,0.002832861,0.026681071,0.924289794,0.031161473,0.09631728,0.206798867,0.291784703,0.229461756,0.144475921,0.291784703,0.031161473,0.086613569,0.913113262,0.042492918,0.291784703,0.424929178,0.240793201,0.424929178,0.042492918,0.137377339,0.865708438
0,17,14,1.214285714,2,1,0.410325903,0.980870379,1,0.058823529,1,0.071428571,0.071428571,1,0,0.257539377,0,0.106126772,0.5,0.000584112,0.180735173,0.569855423,4,0.869727098,1,1,1,0,1,3,0.936084711,1,1,1,0,1,5,0.902205709,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0.117647059,0,0,0,0.058823529,0,0.294117647,0.294117647,0.176470588,0,0,0,0,0.058823529,0,0,0.041666667,0.294117647,0,0.087380115,0.506934672,0,0,0.117647059,0.647058824,0.176470588,0.058823529,0.647058824,0,0.223778671,0.561579042,0,0.117647059,0.823529412,0.058823529,0.823529412,0,0.33372958,0.417173512
0,873,49,17.81632653,325,1,50.79999738,0.609744658,85,0.097365407,9,0.183673469,0.020408163,0.717647059,0,0.103760941,0.252320185,0.016385057,0.338530067,5.63E-05,0.050466832,0.576799122,18,0.097200113,0.997882462,1,0.896240625,0.014670735,0.999971258,141,0.742541269,1,1,1,0,1,639,0.94405585,257,1,1,1,0,1,0.206185567,0.300114548,0.126002291,0.028636884,0.013745704,0.010309278,0.012600229,0.005727377,0.002290951,0.004581901,0.009163803,0.018327606,0.021764032,0.024054983,0.030927835,0.027491409,0.019473081,0.026345934,0.009163803,0.028636884,0.021764032,0.012600229,0.020618557,0.019473081,0.041666667,0.300114548,0.002290951,0.069138408,0.751051843,0.66093929,0.042382589,0.034364261,0.104238259,0.083619702,0.074455899,0.66093929,0.034364261,0.222318396,0.647458155,0.684994273,0.052691867,0.150057274,0.112256586,0.684994273,0.052691867,0.253531218,0.681220852
0,5,3,1.666666667,2,1,0.471404521,0.960229718,0,0,0,0,0,0,0,0,0,0.000533685,0.001472754,3.72E-06,0.000665853,0.263624238,4,0.960964047,1,1,1,0,1,5,1,1,1,1,0,1,5,1,4,1,1,1,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0.4,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0.041666667,0.4,0,0.099652173,0.419180766,0,0.2,0.4,0,0.4,0,0.4,0,0.179505494,0.588762156,0,0.6,0.2,0.2,0.6,0,0.217944947,0.685475297
0,46,12,3.833333333,8,1,2.702879123,0.892696771,3,0.065217391,3,0.25,0.083333333,0.333333333,0,0.144337567,0.442114109,0.102751559,1,0.000382409,0.271700972,0.329962178,2,0.258018669,1,1,1,0,1,14,0.895422083,1,1,1,0,1,33,0.973181844,9,1,1,1,0,1,0,0.02173913,0.043478261,0.086956522,0.326086957,0.130434783,0.130434783,0.02173913,0.043478261,0,0,0.043478261,0,0,0.043478261,0,0,0.02173913,0.02173913,0,0.02173913,0.043478261,0,0,0.041666667,0.326086957,0,0.07013935,0.694429562,0.152173913,0.608695652,0.086956522,0.043478261,0.043478261,0.065217391,0.608695652,0.043478261,0.201078796,0.698618664,0.608695652,0.239130435,0.065217391,0.086956522,0.608695652,0.065217391,0.217662874,0.746405183
0,34,13,2.615384615,6,1,1.443204849,0.944520271,0,0,0,0,0,0,0,0,0,0.000198998,0.000924214,5.58E-06,0.000225633,0.82409405,4,0.349514981,0.93911863,1,0.650022422,0.112651401,0.996963176,16,0.820512196,1,1,1,0,1,27,0.970974519,20,1,1,1,0,1,0,0.117647059,0,0.029411765,0,0,0,0,0.029411765,0.117647059,0.117647059,0.029411765,0.088235294,0.029411765,0.088235294,0.058823529,0.029411765,0.029411765,0.029411765,0,0,0.088235294,0.117647059,0,0.041666667,0.117647059,0,0.044049512,0.799987774,0.147058824,0,0.294117647,0.264705882,0.088235294,0.205882353,0.294117647,0,0.101412553,0.855731133,0.147058824,0.294117647,0.323529412,0.235294118,0.323529412,0.147058824,0.067390819,0.971927461
0,261,58,4.5,45,1,6.873863542,0.832566425,5,0.019157088,4,0.068965517,0.017241379,0.4,0,0.06730766,0.328087117,0.004170545,0.042056075,4.44E-05,0.007772645,0.750006315,43,0.658861459,0.982303426,1,0.721928095,0.052231608,0.999627852,124,0.905451803,1,1,1,0,1,227,0.98680419,128,1,1,1,0,1,0.103448276,0.091954023,0.095785441,0.068965517,0.049808429,0.019157088,0.022988506,0.022988506,0.01532567,0.038314176,0.01532567,0.045977011,0.057471264,0.026819923,0.045977011,0.022988506,0.011494253,0.042145594,0.022988506,0.038314176,0.042145594,0.01532567,0.053639847,0.030651341,0.041666667,0.103448276,0.011494253,0.025637894,0.945164587,0.360153257,0.114942529,0.114942529,0.153256705,0.114942529,0.141762452,0.360153257,0.114942529,0.087809706,0.93660631,0.429118774,0.16091954,0.206896552,0.203065134,0.429118774,0.16091954,0.104975774,0.942602822
0,7,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000912551,0.003134796,4.49E-05,0.001248655,0.563812299,4,0.83224889,1,1,1,0,1,7,1,1,1,1,0,1,7,1,5,1,1,1,0,1,0,0,0,0,0.142857143,0,0,0,0,0.142857143,0,0,0,0,0,0.142857143,0,0,0.142857143,0.142857143,0,0,0,0.285714286,0.041666667,0.285714286,0,0.076921714,0.549980646,0,0.142857143,0.142857143,0.142857143,0.285714286,0.285714286,0.285714286,0,0.098169182,0.864974386,0.142857143,0.142857143,0.142857143,0.571428571,0.571428571,0.142857143,0.185576872,0.83224889
0,4,3,1.333333333,2,1,0.471404521,0.94639463,0,0,0,0,0,0,0,0,0,0.000604762,0.00136612,3.72E-06,0.000567632,0.519664497,2,0.811278124,1,1,1,0,1,4,1,1,1,1,0,1,4,1,3,1,1,1,0,1,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0.041666667,0.25,0,0.093169499,0.436208584,0,0.25,0.25,0.25,0.25,0,0.25,0,0.11785113,0.773705614,0.25,0.25,0.5,0,0.5,0,0.176776695,0.75
0,2813,172,16.35465116,299,1,35.59538171,0.774006388,376,0.133665126,55,0.319767442,0.005813953,0.087765957,0,0.013911567,0.689456756,0.007055593,0.060606061,6.23E-05,0.010488859,0.8604789,35,0.161904207,0.974441071,1,0.362330519,0.104085596,0.998660917,226,0.650887068,1,1,1,0,1,1501,0.931075415,953,1,1,1,0,1,0.082474227,0.072520441,0.048346961,0.023462496,0.01813011,0.013864202,0.013864202,0.008531817,0.020263064,0.017419125,0.021685034,0.034838251,0.025950942,0.027728404,0.057589762,0.043014575,0.080341273,0.056167792,0.054390331,0.051190899,0.048346961,0.04230359,0.066832563,0.070742979,0.041666667,0.082474227,0.008531817,0.022231772,0.953200617,0.226804124,0.054390331,0.094205475,0.154283683,0.242090295,0.228226093,0.242090295,0.054390331,0.072000855,0.941158828,0.258798436,0.116601493,0.290792748,0.333807323,0.333807323,0.116601493,0.08148664,0.956374595
0,8,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.001433447,0.003663004,0.000150921,0.001194491,0.826485569,5,0.861353116,1,1,1,0,1,6,0.967132018,1,1,1,0,1,7,0.979569765,6,1,1,1,0,1,0,0,0.25,0.125,0.125,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.041666667,0.375,0,0.093169499,0.470154131,0.375,0.5,0,0,0,0.125,0.5,0,0.199826313,0.543775417,0.875,0,0,0.125,0.875,0,0.364434493,0.271782222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
